country_date_id,majority,population
80844,NV,0.00
48550,NV,0.00
32619,V,68.60
7644,NV,0.00
119014,NV,0.07
190944,V,86.01
57444,V,54.26
41511,NV,4.35
34813,V,88.40
24178,NV,49.07
192662,NV,0.64
134107,V,76.61
190983,NV,0.00
72770,NV,0.00
137838,NV,0.00
106297,NV,0.00
190707,V,79.12
184010,NV,0.00
45703,NV,28.76
121750,NV,0.00
65181,V,75.04
808,V,75.47
192332,NV,0.00
18126,NV,0.00
19482,NV,0.00
68004,NV,4.18
163538,NV,38.49
107332,NV,0.00
81823,V,61.96
38601,NV,0.00
138977,NV,0.14
48961,NV,28.41
86586,NV,27.11
46959,V,70.59
1485,NV,0.00
85357,NV,0.00
38277,NV,0.00
191449,NV,0.00
177297,V,71.87
14070,NV,0.00
67482,NV,0.00
39942,V,60.54
39346,NV,0.00
2821,NV,5.56
6731,NV,0.00
4890,V,53.87
186772,NV,0.00
158973,V,64.05
9116,V,62.64
116248,V,62.52
1669,NV,0.53
97571,NV,47.91
159035,V,64.05
12596,V,78.57
93241,NV,47.60
43141,NV,0.00
193817,NV,28.79
108827,NV,5.85
47921,NV,2.33
193004,NV,1.79
158619,NV,0.00
126783,NV,15.90
104658,V,66.26
20961,V,57.70
69405,NV,13.21
48112,NV,9.97
121232,NV,0.91
2664,NV,1.06
32473,V,65.60
10894,NV,0.00
163083,NV,0.00
144335,NV,4.74
83131,NV,0.00
81354,NV,4.64
193568,NV,0.80
9479,V,76.31
184786,NV,0.00
35233,NV,0.00
177865,NV,9.58
131791,V,61.02
148677,NV,40.12
77902,NV,0.00
150294,NV,0.00
113189,V,70.34
125222,NV,0.00
109405,NV,0.00
104432,NV,33.53
153889,NV,5.30
2278,NV,0.00
95251,NV,14.95
105218,NV,0.00
7101,V,69.95
193877,NV,30.54
63929,NV,10.28
8983,NV,21.26
44987,V,71.92
5761,NV,23.17
92165,NV,0.00
136156,NV,38.10
140401,NV,2.60
79305,NV,0.00
126517,NV,3.26
117865,NV,0.00
57864,NV,0.00
70298,V,71.13
119677,NV,0.00
77071,NV,0.00
70747,NV,0.00
60349,NV,0.00
176595,NV,0.00
148453,NV,19.11
146924,V,105.55
11156,NV,0.00
25967,NV,25.75
14428,NV,0.92
108547,NV,3.48
138321,V,80.19
92389,NV,0.00
139673,NV,0.00
186409,V,62.21
13566,NV,18.88
188379,NV,3.89
83746,V,80.14
18519,NV,1.47
124659,NV,4.45
71660,NV,0.00
60463,NV,0.00
59174,NV,0.00
31942,NV,0.00
70917,NV,17.96
187325,NV,2.96
28716,NV,0.00
5540,NV,0.00
123289,NV,16.81
5007,V,64.37
152067,V,66.47
101620,NV,42.92
41980,V,52.05
57498,V,59.08
41947,V,52.05
35210,NV,0.00
165349,NV,45.61
82686,V,58.70
166120,NV,0.00
21979,V,51.71
119137,NV,2.82
30849,NV,0.00
41403,NV,0.00
127616,NV,0.83
92166,V,81.72
160581,NV,0.00
128035,NV,0.00
9776,NV,0.00
94263,NV,14.76
19124,NV,0.00
124356,NV,0.21
41602,NV,36.60
146574,V,82.31
94218,NV,10.45
59732,V,77.38
163035,NV,0.00
61509,NV,12.09
186615,V,67.26
32769,V,68.75
106770,NV,31.55
51913,NV,0.00
113994,NV,16.16
91958,V,62.79
66717,NV,0.00
30666,NV,28.97
25901,NV,10.11
58367,NV,0.00
32968,NV,0.00
31390,V,74.74
171622,NV,2.02
153273,NV,0.00
16511,NV,19.26
11127,NV,0.00
192329,NV,0.00
2378,NV,0.00
30121,NV,0.00
127908,NV,11.02
149464,NV,4.68
126252,NV,0.00
80359,V,54.98
61122,NV,0.00
6219,V,103.72
16751,NV,30.34
79284,NV,0.00
66396,NV,0.00
64949,V,70.46
136201,NV,43.20
31703,V,82.08
104036,NV,0.00
166776,V,72.24
9767,NV,0.00
85181,NV,0.00
132441,NV,0.00
153315,NV,0.00
2423,NV,0.00
35154,NV,0.00
167274,NV,0.00
66918,NV,1.21
193569,NV,0.80
20247,NV,0.00
28374,V,74.45
7093,V,68.23
10202,NV,42.62
176003,NV,42.75
61569,NV,34.08
11057,NV,0.00
6186,V,101.93
97034,NV,0.00
15111,NV,0.00
135937,NV,1.32
39057,NV,10.93
66125,NV,33.86
184182,NV,6.88
12158,NV,12.59
89218,V,81.25
124126,NV,0.00
90596,NV,0.00
15974,NV,0.00
58359,NV,0.00
122128,NV,0.00
91038,NV,38.04
12840,NV,0.00
171639,NV,2.69
175491,NV,0.00
154057,NV,6.07
117397,NV,6.09
74558,NV,0.00
52276,NV,12.91
41330,NV,0.00
147969,NV,0.00
140801,NV,0.00
72865,NV,0.01
172750,NV,41.10
86557,NV,14.39
35917,NV,29.72
107493,NV,6.50
16891,NV,30.56
154038,NV,6.05
155685,NV,0.00
77380,NV,42.00
36993,NV,4.39
19009,NV,39.95
134896,NV,5.50
129458,NV,0.00
3031,NV,18.42
120749,NV,0.00
17846,V,83.00
15792,V,70.67
15385,NV,2.51
13940,NV,0.00
15167,NV,0.00
21363,NV,0.00
125865,V,81.05
175379,NV,0.00
21006,V,63.59
160979,NV,12.75
46836,V,59.92
112295,V,62.76
72018,V,65.64
80123,NV,0.00
16673,NV,30.15
89092,V,81.19
100140,NV,0.00
127500,NV,0.12
92960,NV,14.99
54414,NV,25.93
101098,NV,0.00
178273,NV,46.79
142820,NV,0.00
101132,NV,0.00
92863,NV,0.54
129343,NV,0.00
120933,NV,39.01
127544,NV,0.12
127262,NV,0.00
94532,NV,0.00
139563,V,63.62
7922,NV,2.43
47792,NV,0.79
16644,NV,29.39
4298,NV,0.00
111925,V,59.12
25662,NV,0.00
20386,NV,0.00
46028,V,65.48
49094,NV,39.61
186320,V,55.99
97227,NV,8.57
6074,V,97.95
153760,NV,1.87
18651,NV,17.10
92020,V,79.74
116933,NV,0.00
41680,NV,45.19
30814,NV,0.00
60587,NV,25.26
116973,NV,0.06
51317,V,53.05
150362,NV,0.00
144594,NV,49.14
105302,NV,0.00
82938,NV,0.00
8583,NV,0.00
60871,V,68.74
151040,V,64.88
104426,NV,31.31
155698,NV,0.00
146789,V,97.93
8539,NV,0.00
78400,NV,47.93
46284,NV,0.00
128577,NV,0.62
17695,V,80.83
107449,NV,2.20
105829,V,66.41
77185,NV,0.76
120823,NV,0.00
74750,NV,0.00
153416,NV,0.00
16234,NV,0.00
44904,V,71.86
103379,NV,0.00
38320,NV,0.00
12961,NV,0.00
195233,NV,0.00
177376,NV,0.00
79677,NV,1.40
141430,V,56.00
75539,V,57.08
37252,NV,0.00
153653,NV,0.00
150441,NV,0.00
180517,NV,0.00
126500,NV,2.02
20594,NV,0.27
178284,NV,46.80
111989,V,61.53
110652,NV,3.52
161348,NV,47.58
25531,NV,0.00
885,V,77.04
76352,V,65.69
104315,NV,2.20
180219,V,62.07
150777,NV,39.45
44726,V,60.93
126881,NV,19.08
71198,NV,30.74
171842,NV,12.94
7068,V,60.89
134708,NV,0.00
78281,NV,39.29
100682,V,69.36
145514,NV,26.42
178215,NV,46.60
89181,V,81.24
54107,NV,0.00
27400,V,97.11
186555,V,66.64
26778,NV,0.00
17903,V,83.18
160399,NV,9.10
97686,NV,0.00
91334,NV,0.00
171321,NV,0.00
23151,V,74.22
86254,NV,0.00
160484,NV,15.11
94300,NV,15.13
19312,NV,0.00
75323,NV,44.05
163212,NV,14.44
129047,NV,20.25
185074,NV,0.00
4416,NV,0.00
147981,NV,0.00
11711,NV,0.00
70321,V,72.52
151013,V,64.04
144326,NV,3.89
136922,NV,6.95
99192,NV,0.89
91513,NV,0.00
193625,NV,7.98
112301,V,62.76
151137,NV,0.00
21647,NV,0.00
66453,NV,0.00
163098,NV,0.00
126229,NV,0.00
156182,NV,22.97
148731,NV,41.03
92814,NV,0.01
83319,NV,1.94
76271,V,60.07
66710,NV,0.00
57203,NV,1.79
100179,NV,0.77
98079,NV,0.36
85814,NV,15.26
83306,NV,0.92
173038,V,74.26
150353,NV,0.00
18827,NV,37.94
2698,NV,1.69
16057,NV,0.00
2518,NV,0.00
63607,NV,0.00
134970,NV,39.91
128395,NV,0.00
95648,NV,0.00
14698,NV,6.86
110426,NV,0.00
99757,NV,0.00
166083,NV,0.00
128453,NV,0.00
4886,V,53.87
169121,NV,0.00
84206,NV,0.00
76106,NV,15.81
7516,NV,0.00
193339,NV,0.00
54363,NV,17.64
19915,NV,26.17
93534,NV,0.00
102555,NV,18.61
3380,NV,0.00
185920,NV,0.00
25680,NV,0.00
17919,V,83.21
97945,NV,0.00
109516,NV,0.00
95125,NV,8.35
80927,NV,0.00
98276,V,76.13
94955,NV,0.00
13831,NV,0.00
150180,NV,0.00
54346,NV,13.98
29779,NV,0.00
156099,NV,13.85
21124,V,66.99
178928,NV,7.80
125577,V,75.37
127128,NV,0.00
24686,NV,0.00
67383,NV,0.00
191941,NV,39.97
121123,NV,0.00
88292,NV,0.00
162290,NV,0.61
83710,V,79.52
80369,V,55.19
3421,NV,0.00
156012,NV,7.72
122517,NV,22.32
136005,NV,9.70
63219,NV,0.00
17078,NV,0.00
68503,NV,0.00
139284,V,52.05
33169,NV,0.00
167239,NV,0.00
100131,NV,0.00
120020,NV,0.00
75700,NV,0.00
156676,NV,0.00
12496,V,78.45
5780,NV,23.17
113495,NV,0.00
90800,NV,9.49
193426,NV,0.00
173095,V,74.60
52555,NV,14.43
7274,V,82.49
47228,V,76.11
25948,NV,23.67
45775,V,55.29
94013,NV,1.06
6550,NV,0.00
100858,NV,0.00
6966,NV,17.89
72264,V,68.15
15077,NV,0.00
172452,NV,0.00
162190,NV,0.04
122554,NV,22.55
14090,NV,0.00
994,V,78.32
118865,NV,0.00
37645,NV,0.00
187720,NV,45.61
7053,V,75.83
195784,NV,15.90
169030,NV,0.00
240,NV,0.00
163227,NV,22.15
148672,NV,39.92
85143,NV,0.00
78081,NV,1.04
15373,NV,2.50
176723,NV,0.00
77582,V,52.66
177644,NV,0.00
31796,NV,0.00
62615,NV,35.42
51450,V,53.73
8943,NV,9.52
105328,NV,0.00
103641,NV,16.33
83852,V,80.62
49307,NV,42.01
70248,V,66.01
170703,NV,0.46
19278,NV,0.00
6196,V,102.66
52414,NV,14.43
166708,V,72.15
7344,V,82.90
179151,V,51.31
185114,NV,14.68
56628,V,85.11
109826,V,57.41
38276,NV,0.00
117250,NV,3.15
77886,NV,0.00
194361,NV,0.00
179514,NV,0.00
106650,NV,13.72
82238,NV,0.00
41475,NV,1.69
146387,NV,36.07
47893,NV,2.33
63568,NV,0.00
49499,NV,0.00
87399,NV,0.00
156975,NV,0.51
73222,NV,32.41
149225,NV,0.00
51935,NV,0.00
154986,V,83.72
125041,NV,0.00
115635,NV,0.00
109188,NV,0.00
2777,NV,2.83
16706,NV,30.24
81006,NV,0.00
92186,V,82.07
136979,NV,13.53
133646,NV,0.00
124976,NV,0.00
164455,NV,45.22
34804,V,88.31
153594,NV,0.00
97045,NV,0.00
128776,NV,2.38
43851,V,88.00
20706,NV,10.29
8897,NV,3.30
135498,NV,0.00
133853,NV,9.51
106787,NV,31.55
104686,V,66.97
101573,NV,40.13
26263,V,53.91
51499,V,53.91
12980,NV,0.00
113686,NV,0.00
8505,NV,0.00
38866,NV,2.28
15231,NV,0.00
5586,NV,0.00
103237,NV,0.00
162178,NV,0.04
186850,NV,0.00
29807,NV,0.00
66743,NV,0.00
45776,V,55.33
179114,V,50.68
65810,NV,3.73
122896,NV,0.00
178274,NV,46.79
179121,V,50.83
44954,V,71.88
47723,NV,0.00
101088,NV,0.00
15624,V,52.53
6047,V,95.96
19314,NV,0.00
21947,V,51.14
46422,NV,0.00
194806,NV,6.29
5562,NV,0.00
175419,NV,0.00
173339,NV,0.00
148411,NV,8.58
124139,NV,0.00
67595,NV,0.00
139546,V,63.56
17720,V,81.33
33750,V,89.72
136903,NV,5.22
155939,NV,3.93
14710,NV,6.86
38236,NV,0.00
3766,NV,16.43
42225,NV,0.00
194926,NV,12.17
25850,NV,0.00
159232,V,64.83
3783,NV,19.06
149867,V,50.85
44629,NV,33.06
11508,NV,0.11
76421,V,80.53
76468,V,84.91
120261,V,62.80
100901,NV,0.00
16620,NV,28.58
96424,V,85.53
66933,NV,1.21
28667,NV,0.00
48747,NV,0.00
45111,V,72.07
7342,V,82.89
131272,NV,0.00
163659,NV,38.49
115400,NV,5.12
194034,NV,32.39
93429,V,54.67
171590,NV,1.69
192922,NV,1.34
163507,NV,38.49
160403,NV,9.33
107204,NV,0.00
80147,NV,0.00
19675,NV,11.16
58659,NV,15.48
77657,V,53.82
20747,NV,15.26
3673,NV,0.02
137904,NV,1.18
12067,NV,2.23
19423,NV,0.00
52925,NV,0.00
148864,NV,41.28
36954,NV,4.38
132569,NV,0.00
43123,NV,0.00
35719,NV,8.46
88120,V,65.13
38147,NV,0.00
63459,NV,0.00
37625,NV,0.00
68297,NV,18.12
136431,NV,0.00
103327,NV,0.00
75825,NV,0.00
39478,NV,0.00
27248,V,89.99
170442,NV,0.00
132909,NV,21.23
174086,V,50.72
123787,V,83.74
15278,NV,0.05
76687,NV,0.00
140825,NV,0.00
397,NV,0.00
141260,NV,49.03
78108,NV,1.56
110144,V,70.57
66563,NV,0.00
40871,NV,47.45
11278,NV,0.00
19528,NV,0.00
150377,NV,0.00
56967,NV,0.00
9229,V,76.31
89107,V,81.20
16344,NV,1.67
66087,NV,33.72
129712,NV,4.39
137173,V,64.18
117215,NV,2.41
138991,NV,0.21
26813,NV,0.00
145026,NV,0.00
180254,V,62.15
112492,NV,0.00
79930,NV,0.00
45590,NV,2.54
69976,NV,6.51
61844,V,77.78
196004,NV,27.83
13069,NV,0.00
193214,NV,0.00
154761,NV,32.16
24848,NV,9.56
110077,V,70.57
166243,NV,4.32
153830,NV,3.26
162321,NV,19.25
70063,NV,31.99
99285,NV,21.63
5807,NV,40.64
79167,NV,0.00
165735,V,57.66
111955,V,60.88
8239,V,81.65
21413,NV,0.00
160142,NV,1.62
15386,NV,2.51
184983,NV,0.00
82599,NV,43.59
104774,V,67.13
65441,NV,0.00
165121,NV,1.30
82444,NV,7.93
71473,NV,0.00
124370,NV,0.21
158005,NV,48.52
94059,NV,1.49
103511,NV,6.76
165754,V,57.66
10887,NV,0.00
153796,NV,3.26
185330,V,77.74
91293,NV,40.39
40035,V,67.88
148497,NV,24.00
15949,NV,0.00
170300,NV,0.00
39630,NV,1.56
85052,NV,0.00
63907,NV,9.28
15049,NV,0.00
59772,V,77.93
138610,NV,0.00
50712,NV,0.00
90418,NV,0.00
127378,NV,0.00
167066,NV,0.00
7665,NV,0.00
1723,NV,1.05
1465,NV,0.00
2852,NV,9.22
193517,NV,0.64
58321,NV,0.00
12456,V,78.08
190025,NV,0.00
21058,V,66.42
81088,NV,0.00
3173,NV,21.96
134156,V,78.85
20978,V,60.52
172423,NV,0.00
90188,NV,25.32
80765,V,62.24
51062,NV,40.08
34848,V,88.71
116685,NV,0.00
98295,V,78.86
133868,NV,11.93
60295,NV,0.00
9061,V,58.43
13512,NV,15.08
11621,NV,0.18
196055,NV,28.74
139146,NV,17.57
98477,V,86.05
41833,V,51.85
32393,V,55.76
11250,NV,0.00
9735,NV,0.00
27232,V,89.76
58548,NV,0.00
17340,NV,0.00
109625,NV,1.72
133762,NV,0.37
69936,NV,3.15
57192,NV,1.28
25839,NV,0.00
114074,NV,29.06
57625,V,63.18
117467,NV,7.31
13759,NV,20.16
25960,NV,25.38
21369,NV,0.00
65003,V,72.57
101405,NV,25.72
181197,V,73.00
173879,NV,30.63
18452,NV,0.00
98347,V,83.93
127954,NV,11.37
21623,NV,0.00
103120,NV,0.00
165988,NV,0.00
137914,NV,1.58
177217,V,71.64
79196,NV,0.00
152013,V,66.47
146003,NV,0.00
123442,V,66.04
72645,NV,0.00
106504,NV,0.00
85468,NV,0.00
3172,NV,21.96
171966,NV,12.94
17081,NV,0.00
8016,NV,30.74
14684,NV,6.86
94981,NV,0.01
11431,NV,0.08
157756,NV,0.00
18485,NV,0.00
32996,NV,0.00
63802,NV,3.84
31851,NV,0.00
8079,V,65.85
24541,NV,0.00
10444,NV,46.85
172939,V,71.53
114623,NV,0.00
14094,NV,0.00
110033,V,70.53
24397,NV,0.00
146755,V,96.88
133294,V,76.57
98820,NV,0.00
11970,NV,0.00
46470,NV,0.00
36541,NV,0.06
94886,NV,0.00
17635,V,78.28
69053,NV,6.13
116499,NV,0.00
21416,NV,0.00
3230,NV,0.00
6871,NV,2.44
152591,NV,0.00
179919,NV,15.64
21899,NV,49.69
12109,NV,4.74
121367,NV,11.29
128859,NV,6.09
15170,NV,0.00
63080,V,76.99
85963,NV,17.35
158165,V,66.71
174057,V,50.72
81078,NV,0.00
115640,NV,0.00
49519,NV,0.00
153212,NV,0.00
35040,NV,0.00
58086,NV,0.00
715,V,73.24
178940,NV,11.96
84852,V,65.34
109725,NV,36.60
67390,NV,0.00
124028,NV,0.00
125272,NV,0.00
15296,NV,1.36
94624,NV,0.00
176167,V,55.01
192317,NV,0.00
178782,NV,0.00
185910,NV,0.00
133774,NV,0.74
103334,NV,0.00
95250,NV,14.95
59094,NV,0.00
166687,V,72.09
151046,V,64.93
122245,NV,0.19
159344,V,70.15
46981,V,72.57
106387,NV,0.00
28193,V,64.19
162275,NV,0.55
89887,NV,8.97
17969,V,83.29
5039,V,66.64
154897,V,80.47
6590,NV,0.00
81828,V,61.96
130582,NV,3.68
97046,NV,0.00
65741,NV,0.40
75561,V,57.08
64984,V,72.02
62003,V,78.23
42164,NV,0.00
126306,NV,0.00
69116,NV,8.21
135059,V,63.13
184762,NV,0.00
160569,NV,0.00
131941,V,73.54
2996,NV,17.78
129627,NV,0.00
16750,NV,30.34
193627,NV,8.32
67748,NV,0.00
25748,NV,0.00
109728,NV,36.95
173616,NV,0.00
13463,NV,10.65
67116,NV,14.54
104736,V,67.10
106030,NV,0.00
80861,NV,0.00
5730,NV,2.65
21231,NV,0.00
111060,V,82.21
14606,NV,5.24
121745,NV,0.00
195049,NV,28.52
126935,NV,20.13
151303,NV,0.00
103726,NV,17.14
9085,V,60.32
159918,NV,0.00
37747,NV,0.04
82308,NV,0.59
7709,NV,0.00
17405,NV,25.59
6444,NV,0.00
123453,V,67.61
71649,NV,0.00
124102,NV,0.00
117689,NV,0.00
110431,NV,0.00
149540,NV,12.34
195782,NV,15.83
184,NV,0.00
160912,NV,0.00
126284,NV,0.00
49484,NV,0.00
40585,NV,29.25
153185,NV,0.00
30603,NV,22.34
7204,V,81.40
94701,NV,0.00
95209,NV,13.92
145908,NV,0.00
5243,V,66.97
88498,NV,0.00
16490,NV,17.67
163510,NV,38.49
79739,NV,1.92
35183,NV,0.00
12165,NV,15.13
151353,NV,0.00
86657,V,68.47
177581,NV,0.00
44238,NV,0.00
98774,NV,0.00
105750,V,65.08
119186,NV,6.88
23756,NV,1.92
149033,NV,0.00
116581,NV,0.00
78854,NV,0.00
20695,NV,9.02
163736,NV,0.00
194255,NV,0.00
172410,NV,0.00
137674,NV,0.00
63446,NV,0.00
64229,NV,0.00
178975,NV,25.32
172649,NV,4.90
164110,NV,3.86
177846,NV,4.67
19131,NV,0.00
29803,NV,0.00
37961,NV,1.20
113822,NV,0.00
8546,NV,0.00
62135,NV,0.00
66739,NV,0.00
164283,NV,39.94
8839,NV,0.00
57350,NV,35.21
12783,NV,0.00
2724,NV,2.00
92752,NV,0.00
83187,NV,0.00
34683,V,86.44
143828,NV,0.00
22336,NV,0.00
102350,NV,0.05
82469,NV,10.72
46833,V,59.22
191153,NV,0.00
179476,NV,0.00
121723,NV,0.00
110737,NV,18.10
167833,NV,40.83
18532,NV,2.11
128066,NV,0.00
87775,V,60.39
77242,NV,15.62
20278,NV,0.00
148056,NV,0.00
84270,NV,0.00
99474,V,76.93
156796,NV,0.02
44107,V,89.17
114063,NV,28.46
14468,NV,1.31
120283,V,62.97
72806,NV,0.00
158861,NV,0.00
128314,NV,0.00
28748,NV,0.00
82678,V,58.20
182632,NV,0.00
2087,NV,24.91
5333,NV,0.00
15433,NV,6.87
119714,NV,0.00
124925,NV,0.00
171319,NV,0.00
18430,NV,0.00
125689,V,76.12
139238,NV,38.26
2159,NV,0.00
103250,NV,0.00
113129,V,70.34
22549,NV,0.00
61474,NV,4.88
9150,V,65.41
18656,NV,21.53
79488,NV,0.69
53268,V,57.47
39396,NV,0.00
23828,NV,6.51
21176,NV,0.00
89670,NV,0.00
12757,NV,0.00
116770,NV,0.00
127596,NV,0.41
71608,NV,0.00
50861,NV,0.00
64592,NV,0.70
144750,V,51.67
12216,NV,42.52
81281,NV,1.93
53703,NV,0.00
86883,V,77.78
70967,NV,26.33
18384,NV,0.00
127082,NV,0.00
15988,NV,0.00
116466,V,64.19
11941,NV,0.00
8840,NV,0.00
52435,NV,14.43
165953,NV,0.00
61771,V,75.20
60628,NV,49.74
194598,NV,0.03
118478,V,88.25
33243,NV,0.29
123927,NV,0.00
33871,V,90.22
11604,NV,0.16
155376,NV,0.00
97310,NV,30.89
192757,NV,1.09
186117,NV,9.61
68845,NV,0.00
157688,NV,0.00
169804,NV,6.92
21351,NV,0.00
44926,V,71.86
91363,NV,0.00
125914,V,81.09
188690,V,50.48
154755,NV,30.23
80409,V,56.34
5839,NV,40.64
86008,NV,17.56
27588,NV,0.00
100970,NV,0.00
8993,NV,27.46
90187,NV,25.31
23653,NV,0.00
15686,V,68.17
117252,NV,3.15
112102,V,62.42
171309,NV,0.00
134879,NV,4.22
163870,NV,0.00
166232,NV,3.71
162570,NV,14.03
13611,NV,19.68
10427,NV,46.82
43785,V,83.74
12909,NV,0.00
135945,NV,1.32
78384,NV,47.93
30731,NV,0.00
73404,NV,38.27
79612,NV,1.12
69095,NV,7.93
178532,NV,0.00
185905,NV,0.00
134366,NV,0.00
103772,NV,17.84
11434,NV,0.08
166740,V,72.20
9398,V,76.31
38740,NV,1.77
125582,V,75.44
69412,NV,13.21
53679,NV,0.00
32343,V,50.04
3178,NV,21.96
109561,NV,0.91
103437,NV,0.76
98298,V,79.16
151647,NV,5.43
44498,NV,1.12
89326,NV,0.00
15239,NV,0.00
165028,NV,0.00
156292,NV,28.17
158721,NV,0.00
168495,V,65.07
183464,NV,25.46
172796,V,61.11
10248,NV,44.81
6122,V,100.67
155801,NV,0.48
177405,NV,0.00
88894,V,75.15
62962,V,76.99
3047,NV,0.00
91992,V,76.16
124382,NV,0.69
111960,V,60.99
24476,NV,0.00
111695,NV,8.63
33168,NV,0.00
50543,NV,0.00
40801,NV,45.64
117507,NV,9.24
96908,NV,0.00
64525,NV,0.00
195811,NV,17.13
16542,NV,21.18
13878,NV,0.00
190383,NV,0.01
182991,NV,0.00
170692,NV,0.46
3054,NV,19.14
46563,NV,0.00
186054,NV,0.01
130874,V,67.22
130140,NV,0.00
24481,NV,0.00
36751,NV,2.36
125983,NV,0.00
2749,NV,2.05
191945,NV,39.97
182393,NV,6.23
38208,NV,0.00
170377,NV,0.00
181972,NV,0.00
151389,NV,0.00
120601,V,64.02
51080,NV,41.84
43862,V,88.14
51440,V,53.68
155644,NV,0.00
103587,NV,13.90
181907,NV,0.00
141459,V,56.23
184500,NV,38.17
129129,NV,0.00
180250,V,62.14
179995,NV,41.49
27198,V,85.84
185173,NV,41.76
73066,NV,16.16
115631,NV,0.00
5608,NV,0.00
165114,NV,0.60
130511,NV,0.00
9094,V,61.06
69295,NV,11.71
29193,NV,6.92
117692,NV,0.00
125179,NV,0.00
101519,NV,37.21
169269,NV,0.00
187700,NV,45.61
15143,NV,0.00
190609,V,57.43
157964,NV,23.47
130564,NV,2.52
82102,NV,0.00
71389,NV,0.00
97689,NV,0.00
133751,NV,0.20
59910,V,78.33
95185,NV,12.34
28540,V,86.25
144900,NV,0.00
137128,V,62.52
52193,NV,10.85
136925,NV,7.64
71901,NV,31.93
193857,NV,30.13
84617,NV,21.83
78542,V,55.64
94642,NV,0.00
82876,V,66.95
185380,V,78.54
151372,NV,0.00
81241,NV,0.40
15810,V,70.93
60748,V,66.06
51414,V,53.57
53955,NV,0.00
135079,V,63.42
107133,NV,0.00
143810,NV,0.00
127218,NV,0.00
141609,V,56.58
178681,NV,0.00
145008,NV,0.00
182941,NV,0.00
77216,NV,3.19
103747,NV,17.31
11208,NV,0.00
31708,V,82.09
42653,NV,46.24
85738,NV,11.78
43328,NV,0.00
100543,V,62.91
186735,V,68.60
175762,NV,4.51
65205,V,75.19
182274,NV,3.81
62391,NV,0.00
57372,NV,41.89
88069,V,65.09
77978,NV,0.00
58885,NV,29.75
118982,NV,0.00
112118,V,62.45
12042,NV,0.01
180522,NV,0.00
86506,NV,3.78
168892,V,75.88
124179,NV,0.00
101115,NV,0.00
190817,V,81.26
82681,V,58.40
47804,NV,0.79
116747,NV,0.00
97019,NV,0.00
58190,NV,0.00
36606,NV,0.22
51005,NV,24.21
193964,NV,32.01
84592,NV,15.77
13431,NV,7.96
115835,NV,0.36
49271,NV,41.88
8314,V,82.71
95717,NV,0.00
163788,NV,0.00
815,V,75.56
149428,NV,1.87
14065,NV,0.00
160176,NV,3.21
66757,NV,0.00
7208,V,81.46
4184,NV,44.29
123258,NV,0.65
2997,NV,17.78
5789,NV,23.17
122466,NV,20.60
51693,NV,0.00
166841,NV,0.00
47271,V,76.16
56365,V,74.80
58663,NV,16.60
126893,NV,19.51
97347,NV,35.06
22747,V,54.49
653,V,70.04
82671,V,57.74
53744,NV,0.00
36398,NV,0.00
21628,NV,0.00
40561,NV,28.84
129037,NV,19.25
40479,NV,4.94
5404,NV,0.00
16780,NV,30.39
18232,NV,0.00
1036,V,78.54
102961,NV,0.00
17046,NV,0.00
84637,NV,42.67
187302,NV,2.90
43895,V,88.45
139678,NV,0.00
131422,NV,0.00
43926,V,88.73
10624,NV,0.00
69728,NV,0.00
20462,NV,0.00
124987,NV,0.00
53525,V,77.93
77830,NV,0.00
123123,NV,0.00
155963,NV,4.29
15228,NV,0.00
19810,NV,22.29
56018,NV,0.00
28083,NV,0.00
101940,NV,0.00
104738,V,67.10
52482,NV,0.00
122407,NV,14.65
173836,NV,25.67
33827,V,90.15
152185,NV,0.00
125462,NV,39.94
14862,NV,0.00
92387,NV,0.00
14514,NV,2.86
182377,NV,5.98
94663,NV,0.00
17795,V,82.77
54490,NV,30.75
84598,NV,17.67
2615,NV,0.00
65387,NV,0.00
114076,NV,29.06
106591,NV,0.85
37712,NV,0.03
9145,V,64.81
155050,V,88.16
71773,NV,2.13
177776,NV,0.00
39661,NV,0.00
99033,NV,0.00
8425,V,83.22
2041,NV,23.38
188038,NV,0.00
68696,NV,0.00
64226,NV,0.00
889,V,77.14
487,NV,14.01
19602,NV,2.02
122325,NV,0.45
13140,NV,0.00
22905,V,68.12
19003,NV,39.88
181041,NV,3.85
162070,NV,0.00
162459,NV,5.50
45299,NV,0.00
127644,NV,1.52
157473,NV,0.00
45220,NV,0.00
3701,NV,8.05
107882,V,68.14
33953,NV,0.00
23015,V,71.83
122088,NV,0.00
157220,NV,19.28
184160,NV,4.29
89386,NV,0.00
8086,V,68.13
157321,NV,25.44
59667,V,73.73
65653,NV,0.00
107727,V,63.84
79292,NV,0.00
129633,NV,2.34
127326,NV,0.00
17811,V,82.82
12036,NV,0.00
192742,NV,1.02
164729,NV,45.68
104830,V,67.17
114893,NV,0.00
81927,NV,0.00
77032,NV,0.00
60231,NV,0.00
101230,NV,2.63
66455,NV,0.00
29799,NV,0.00
109313,NV,0.00
148923,NV,41.28
102679,NV,27.12
5031,V,66.51
160127,NV,1.34
16368,NV,3.70
25437,NV,0.00
191423,NV,0.00
176236,V,56.57
32149,NV,0.05
17199,NV,0.00
56208,NV,6.84
192839,NV,1.24
180807,NV,0.00
146163,NV,0.00
72003,V,65.01
171288,NV,0.00
184695,NV,0.00
103953,NV,0.00
158877,NV,0.10
152084,V,66.47
149632,NV,29.40
