id,country,date
191915,VUT,20220831
189968,VNM,20200324
135076,OMN,20220102
67446,GIN,20200406
66271,GEO,20221019
103409,LBY,20210728
74960,GUY,20210326
121705,MRT,20200119
87008,ISL,20220724
68197,GIN,20220406
144672,PRY,20220626
95320,KGZ,20220327
73575,GUM,20200509
190224,VNM,20201202
159148,SMR,20211209
187311,UZB,20210706
176594,TON,20201215
112717,MCO,20210216
140267,PNG,20211213
141082,POL,20210413
85812,IRQ,20220301
144632,PRY,20220518
125723,MYS,20220503
111356,MAR,20200502
175837,TLS,20210930
119678,MNG,20200315
125438,MYS,20210730
149998,RUS,20220930
118340,MLT,20220421
122178,MRT,20210427
103471,LBY,20210928
139571,PNG,20200105
148407,ROU,20210417
106943,LSO,20220713
98897,KWT,20200904
73049,GTM,20210925
113079,MCO,20220209
153168,SEN,20200105
72404,GTM,20200103
189219,VIR,20210130
185003,URY,20210107
112155,MAR,20220622
69107,GMB,20211103
97716,KOR,20200507
134244,NZL,20220723
141616,POL,20220919
85618,IRQ,20210820
106209,LSO,20200805
106936,LSO,20220706
183217,UGA,20211111
129819,NIC,20220119
62876,FRO,20220316
161043,SRB,20210526
75292,GUY,20220210
127688,NER,20211224
123224,MUS,20210419
105833,LKA,20220527
151782,SAU,20211113
90314,JOR,20200304
151975,SAU,20220523
176900,TON,20211010
124434,MWI,20210921
73813,GUM,20201230
130874,NLD,20220109
93220,KAZ,20220402
190174,VNM,20201013
111976,MAR,20211225
143726,PRT,20221010
127885,NER,20220708
126295,NAM,20210116
160645,SRB,20200429
86055,IRQ,20221023
107932,LTU,20220604
157971,SLV,20210808
148075,ROU,20200523
157388,SLV,20200107
164229,SVK,20210702
166496,SWE,20211211
82673,IND,20220320
127647,NER,20211113
150433,RWA,20210202
172447,THA,20210102
86850,ISL,20220220
75431,GUY,20220627
81219,IDN,20210209
118780,MMR,20200826
126970,NER,20200119
173832,TJK,20211124
134327,NZL,20221014
90344,JOR,20200402
172524,THA,20210320
62453,FRO,20210123
63717,GAB,20210729
185746,USA,20200306
132703,NPL,20210404
64965,GBR,20220120
127773,NER,20220319
138624,PHL,20200503
148591,ROU,20211017
119993,MNG,20210121
110449,MAC,20200925
176895,TON,20211006
174036,TJK,20220611
143722,PRT,20221006
96089,KHM,20210718
114213,MDA,20220423
96402,KHM,20220521
118782,MMR,20200828
133396,NZL,20200406
92720,KAZ,20201128
84151,IRN,20200714
163150,SUR,20210616
180151,TUR,20220123
139266,PHL,20220120
155781,SLB,20210513
126627,NAM,20211207
63357,GAB,20200814
176718,TON,20210417
92845,KAZ,20210331
172450,THA,20210105
77411,HND,20220219
63711,GAB,20210723
169348,SYR,20210216
86519,ISL,20210331
115935,MEX,20210529
123306,MUS,20210706
70648,GRD,20201230
66858,GHA,20210702
122078,MRT,20210118
166936,SWZ,20200502
174420,TKM,20201003
72831,GTM,20210225
167089,SWZ,20200928
74271,GUM,20220327
129642,NIC,20210726
166763,SWE,20220830
81909,IND,20200223
73484,GUM,20200105
104765,LIE,20220518
140038,PNG,20210504
64432,GBR,20200822
137925,PER,20210423
114102,MDA,20220105
92671,KAZ,20201011
70562,GRC,20221024
193302,ZAF,20201007
104853,LIE,20220812
97493,KIR,20220722
107893,LTU,20220427
140656,POL,20200220
89643,JAM,20210205
162889,SUR,20201005
156400,SLE,20200315
88528,ITA,20201218
103370,LBY,20210619
167944,SYC,20200306
104643,LIE,20220120
111072,MAC,20220603
102648,LBR,20220501
129468,NIC,20210207
132676,NPL,20210308
72366,GRL,20221011
77130,HND,20210519
165451,SVN,20211220
73199,GTM,20220217
116891,MLI,20210302
177160,TON,20220621
140922,POL,20201109
193654,ZAF,20210918
171759,TGO,20220105
141279,POL,20211023
142882,PRT,20200709
108787,LUX,20211124
82010,IND,20200601
87567,ISR,20210317
115774,MLI,20200126
155396,SLB,20200425
166518,SWE,20220101
148241,ROU,20201103
64761,GBR,20210707
161811,SSD,20200817
118018,MLT,20210609
169571,SYR,20210920
100146,LAO,20210324
143746,PRT,20221030
74489,GUM,20221030
92963,KAZ,20210724
191936,VUT,20220921
142413,PRI,20220208
149414,RUS,20210307
117169,MLI,20211125
169148,SYR,20200731
76312,HKG,20211231
120489,MNG,20220527
67540,GIN,20200707
145102,PSE,20201023
129900,NIC,20220407
82716,IND,20220502
177095,TON,20220418
91302,JOR,20221106
161110,SRB,20210731
75393,GUY,20220522
135926,PAK,20210701
176230,TLS,20221025
162846,SUR,20200824
135092,OMN,20220118
145994,QAT,20200504
168902,SYC,20221007
104335,LIE,20210327
91975,JPN,20211016
88441,ITA,20200924
177936,TTO,20210921
130634,NLD,20210521
191749,VUT,20220320
133115,NPL,20220515
144979,PSE,20200624
177977,TTO,20211031
163797,SVK,20200505
141351,POL,20220101
150446,RWA,20210215
62286,FRO,20200814
103092,LBY,20200919
175333,TLS,20200519
91256,JOR,20220922
98727,KWT,20200321
92548,KAZ,20200614
130088,NIC,20221011
73568,GUM,20200502
157076,SLE,20220115
152862,SDN,20220101
122466,MRT,20220203
194402,ZMB,20201130
180695,TWN,20200923
162463,SSD,20220508
175091,TKM,20220804
142435,PRI,20220301
94008,KEN,20210710
121809,MRT,20200430
109975,LVA,20220403
171997,TGO,20220831
98778,KWT,20200510
158348,SLV,20220812
192051,YEM,20200324
172172,THA,20200411
116407,MEX,20220903
67686,GIN,20201126
67573,GIN,20200808
104801,LIE,20220622
112960,MCO,20211015
95623,KHM,20200416
166862,SWZ,20200220
139047,PNG,20200122
179278,TUN,20220713
120157,MNG,20210701
135310,OMN,20220825
151519,SAU,20210307
118760,MMR,20200806
111108,MAC,20220708
160685,SRB,20200607
115894,MEX,20210420
69773,GRC,20201003
98126,KOR,20210612
93425,KAZ,20221031
90688,JOR,20210305
79385,HTI,20211013
74711,GUY,20200724
152932,SDN,20220309
193898,ZAF,20220517
190097,VNM,20200728
104484,LIE,20210818
185393,URY,20220127
112601,MCO,20201024
150748,RWA,20211204
184033,UKR,20210322
164901,SVN,20200629
80285,HUN,20210525
97994,KOR,20210202
77591,HND,20220813
128847,NGA,20220403
85379,IRQ,20201231
122282,MRT,20210805
194343,ZMB,20201002
195497,ZWE,20210117
93883,KEN,20210310
165313,SVN,20210809
105536,LKA,20210812
195467,ZWE,20201218
163783,SVK,20200421
170826,TCD,20220428
101860,LBR,20200317
105650,LKA,20211130
154732,SGP,20210507
124421,MWI,20210908
175777,TLS,20210802
111607,MAR,20201230
188471,VEN,20211111
92806,KAZ,20210221
87030,ISL,20220817
193505,ZAF,20210425
155518,SLB,20200824
126850,NAM,20220717
140532,PNG,20220901
195337,ZWE,20200810
149933,RUS,20220727
80656,HUN,20220527
134211,NZL,20220620
90109,JAM,20220503
154678,SGP,20210316
123176,MUS,20210305
159919,SOM,20210313
144275,PRY,20210529
107162,LTU,20200508
132651,NPL,20210211
97629,KOR,20200211
131670,NOR,20210509
100892,LBN,20200530
81985,IND,20200507
85196,ISL,20200126
82410,IND,20210704
176436,TON,20200710
70639,GRD,20201221
129296,NIC,20200820
102593,LBR,20220309
136298,PAK,20220630
69866,GRC,20201229
173335,TJK,20200726
98183,KOR,20210808
108913,LUX,20220328
71698,GRL,20201226
162497,SSD,20220611
79792,HUN,20200108
168303,SYC,20210223
153349,SEN,20200702
94214,KEN,20220128
99484,KWT,20220406
131979,NOR,20220309
177440,TTO,20200527
66825,GHA,20210531
152322,SDN,20200713
119834,MNG,20200817
156875,SLE,20210702
156597,SLE,20200928
154883,SGP,20211001
195245,ZWE,20200510
117740,MLT,20200908
96462,KHM,20220720
163916,SVK,20200830
191837,VUT,20220616
140740,POL,20200513
188752,VEN,20220817
63585,GAB,20210324
121039,MOZ,20210118
120179,MNG,20210723
108069,LTU,20221014
184125,UKR,20210619
174338,TKM,20200713
139827,PNG,20201005
96428,KHM,20220616
133938,NZL,20210926
155027,SGP,20220221
132026,NOR,20220423
92979,KAZ,20210808
151054,RWA,20221003
132257,NPL,20200120
73565,GUM,20200429
82606,IND,20220112
90769,JOR,20210523
157374,SLE,20221107
69334,GMB,20220612
171101,TGO,20200321
121374,MOZ,20211207
119821,MNG,20200804
62838,FRO,20220206
175116,TKM,20220829
192719,YEM,20220108
132391,NPL,20200604
155026,SGP,20220220
93184,KAZ,20220226
189315,VIR,20210504
106552,LSO,20210705
63307,GAB,20200627
146007,QAT,20200517
189267,VIR,20210318
94822,KGZ,20201118
84241,IRN,20201009
171708,TGO,20211115
102978,LBY,20200528
70840,GRD,20210710
68697,GMB,20201002
193398,ZAF,20210110
81192,IDN,20210113
63220,GAB,20200402
87703,ISR,20210728
119627,MNG,20200117
110172,LVA,20221015
131930,NOR,20220119
133005,NPL,20220123
154453,SGP,20200809
171182,TGO,20200609
164091,SVK,20210217
78014,HRV,20201205
138899,PHL,20210127
115100,MDG,20221103
87647,ISR,20210603
82479,IND,20210910
104058,LIE,20200626
133828,NZL,20210611
99141,KWT,20210427
152118,SAU,20221010
140936,POL,20201123
82871,IND,20221003
179577,TUR,20200706
126613,NAM,20211123
104726,LIE,20220410
85593,IRQ,20210727
141538,POL,20220706
192467,YEM,20210506
185124,URY,20210505
118316,MLT,20220329
133039,NPL,20220302
63152,GAB,20200126
195028,ZMB,20220811
163893,SVK,20200807
174658,TKM,20210528
86257,ISL,20200714
116866,MLI,20210205
82888,IND,20221019
158542,SMR,20200426
127041,NER,20200330
80864,IDN,20200225
186716,USA,20221007
135654,PAK,20201006
87777,ISR,20211007
73129,GTM,20211210
74522,GUY,20200122
144316,PRY,20210708
80018,HUN,20200902
138785,PHL,20201009
77152,HND,20210610
96639,KIR,20200328
154757,SGP,20210531
108844,LUX,20220120
182044,TZA,20210712
177153,TON,20220614
92038,JPN,20211218
89897,JAM,20211009
183539,UGA,20220930
174667,TKM,20210606
129921,NIC,20220427
84020,IRN,20200307
80856,IDN,20200217
112646,MCO,20201208
161846,SSD,20200920
103098,LBY,20200925
79095,HTI,20201230
149599,RUS,20210901
151851,SAU,20220121
113999,MDA,20210925
90567,JOR,20201109
134265,NZL,20220813
164167,SVK,20210502
142066,PRI,20210301
101215,LBN,20210410
128510,NGA,20210507
83485,IRL,20210723
112853,MCO,20210702
85468,IRQ,20210328
99618,KWT,20220816
105954,LKA,20220924
83932,IRL,20221012
107506,LTU,20210415
119919,MNG,20201110
142809,PRT,20200428
193996,ZMB,20200118
63324,GAB,20200713
180536,TWN,20200417
159989,SOM,20210521
108017,LTU,20220825
69921,GRC,20210217
171587,TGO,20210718
126358,NAM,20210320
70467,GRC,20220721
137894,PER,20210324
62487,FRO,20210225
98463,KOR,20220506
106473,LSO,20210421
145085,PSE,20201006
97405,KIR,20220425
112484,MCO,20200703
186410,USA,20211213
129171,NIC,20200420
70957,GRD,20211104
140251,PNG,20211128
125149,MYS,20201020
76065,HKG,20210504
86192,ISL,20200510
145806,PSE,20220913
123392,MUS,20210928
88016,ISR,20220529
116315,MEX,20220603
191402,VUT,20210413
186184,USA,20210505
102645,LBR,20220428
122469,MRT,20220206
129075,NIC,20200103
171262,TGO,20200828
74618,IDN,20200112
116305,MEX,20220524
167351,SWZ,20210610
172811,THA,20211228
160310,SOM,20220402
120168,MNG,20210712
105807,LKA,20220502
175063,TKM,20220707
152382,SDN,20200910
142715,PRT,20200126
179707,TUR,20201111
116525,MLI,20200302
118448,MLT,20220805
100296,LAO,20210818
128513,NGA,20210510
139504,PHL,20220913
190227,VNM,20201205
63652,GRD,20200726
129280,NIC,20200804
155452,SLB,20200620
194034,ZAF,20220929
190613,VNM,20211218
96899,KIR,20201212
188578,VEN,20220226
178713,TUN,20201231
156943,SLE,20210906
164249,SVK,20210722
107874,LTU,20220409
123219,MUS,20210414
185351,URY,20211217
166233,SWE,20210323
86624,ISL,20210711
106774,LSO,20220205
89145,ITA,20220816
115268,MDG,20220521
164730,SVK,20221111
92071,JPN,20220118
88978,ITA,20220305
185706,USA,20200126
156524,SLE,20200717
144823,PSE,20200107
141495,POL,20220525
113435,MDA,20200323
180835,TWN,20210210
178447,TUN,20200413
111494,MAR,20200912
115313,MDG,20220704
178641,TUN,20201022
170934,TCD,20220815
172737,THA,20211015
91895,JPN,20210729
180317,TUR,20220703
87327,ITA,20200209
163971,SVK,20201023
126268,NAM,20201220
91208,JOR,20220806
80909,IDN,20200409
180465,TWN,20200206
120060,MNG,20210328
96955,KIR,20210206
157500,SLV,20200502
84826,IRN,20220510
156870,SLE,20210627
135779,PAK,20210208
188169,VEN,20210121
101275,LBN,20210609
91230,JOR,20220828
130196,NLD,20200323
163650,SUR,20221025
149259,RUS,20201006
126987,NER,20200205
143088,PRT,20210126
89814,JAM,20210720
144621,PRY,20220507
95490,KGZ,20220908
77847,HRV,20200623
172506,THA,20210302
121788,MRT,20200410
83382,IRL,20210414
179672,TUR,20201008
72271,GRL,20220711
187787,UZB,20221014
113547,MDA,20200711
177767,TTO,20210411
136259,PAK,20220523
151311,SAU,20200815
188290,VEN,20210518
90638,JOR,20210116
107429,LTU,20210128
72251,GRL,20220622
114807,MDG,20210224
126805,NAM,20220602
120683,MOZ,20200204
87377,ISR,20200911
175021,TKM,20220525
176063,TLS,20220509
151293,SAU,20200728
136704,PAN,20201018
195796,ZWE,20211112
100488,LAO,20220223
152607,SDN,20210423
161232,SRB,20211128
130671,NLD,20210625
82749,IND,20220604
184019,UKR,20210308
164577,SVK,20220608
180426,TUR,20221020
190827,VNM,20220714
118697,MMR,20200604
115673,MEX,20200916
127436,NER,20210422
172336,THA,20200917
80617,HUN,20220419
129365,NIC,20201027
161714,SSD,20200516
111640,MAR,20210201
159667,SOM,20200706
155085,SGP,20220418
167539,SWZ,20211211
141326,POL,20211208
185363,URY,20211229
171814,TGO,20220227
106212,LSO,20200808
182482,TZA,20220917
116503,MLI,20200209
101898,LBR,20200424
100215,LAO,20210601
183874,URY,20200211
76052,HKG,20210421
101233,LBN,20210428
160848,SRB,20201114
133067,NPL,20220329
90940,JOR,20211106
138457,PER,20220930
78786,HTI,20200228
154217,SEN,20221030
127760,NER,20220306
80684,HUN,20220623
185873,USA,20200708
76651,HND,20200211
142787,PRT,20200407
86294,ISL,20200820
69458,GMB,20221010
85984,IRQ,20220816
72768,GTM,20201225
63526,GAB,20210125
83500,IRL,20210806
91530,JPN,20200804
73706,GUM,20200916
123918,MWI,20200503
172853,THA,20220207
117791,MLT,20201029
170108,TCD,20200520
67188,GHA,20220517
127152,NER,20200718
66310,GHA,20200112
153383,SEN,20200805
145721,PSE,20220623
161439,SRB,20220625
161619,SSD,20200211
82514,IND,20211014
175832,TLS,20210925
136525,PAN,20200424
119998,MNG,20210126
164468,SVK,20220220
165934,SWE,20200605
148209,ROU,20201003
187877,VEN,20200409
179049,TUN,20211130
66666,GHA,20201228
114212,MDA,20220422
151648,SAU,20210708
81656,IDN,20220415
157481,SLV,20200413
156978,SLE,20211010
195904,ZWE,20220227
128623,NGA,20210825
121252,MOZ,20210812
88149,ISR,20221009
177233,TON,20220831
100208,LAO,20210525
166749,SWE,20220816
107502,LTU,20210411
175489,TLS,20201021
121720,MRT,20200203
183839,UKR,20200915
62692,FRO,20210914
189149,VIR,20201123
155231,SGP,20220905
135924,PAK,20210629
112221,MAR,20220825
139005,PHL,20210512
165059,SVN,20201203
164622,SVK,20220728
161929,SSD,20201211
83586,IRL,20211031
193228,ZAF,20200727
88307,ITA,20200515
111379,MAR,20200524
86501,ISL,20210313
94750,KGZ,20200908
108818,LUX,20211225
186697,USA,20220919
180870,TWN,20210317
68170,GIN,20220311
75560,GUY,20221101
117006,MLI,20210621
97265,KIR,20211210
90747,JOR,20210501
114499,MDG,20200427
141773,PRI,20200516
140605,PNG,20221111
76660,HND,20200220
126652,NAM,20211231
90721,JOR,20210406
71408,GRL,20200315
116034,MEX,20210902
173006,THA,20220708
166958,SWZ,20200523
119374,MMR,20220327
177652,TTO,20201221
88198,ITA,20200113
155980,SLB,20211123
127537,NER,20210729
176853,TON,20210826
94445,KEN,20220913
187870,VEN,20200402
175042,TKM,20220615
129948,NIC,20220524
131571,NOR,20210201
184129,UKR,20210623
99916,LAO,20200810
192986,YEM,20220929
164108,SVK,20210305
185947,USA,20200918
159644,SOM,20200613
171928,TGO,20220623
152878,SDN,20220117
144597,PRY,20220413
124588,MWI,20220218
177478,TTO,20200704
148368,ROU,20210309
135362,PAK,20200114
93816,KEN,20210104
112494,MCO,20200713
90099,JAM,20220425
86030,IRQ,20220929
141322,POL,20211204
115798,MEX,20210117
181980,TZA,20210509
108091,LTU,20221104
99728,LAO,20200119
183928,UKR,20201210
127452,NER,20210508
149772,RUS,20220218
165255,SVN,20210614
124707,MWI,20220614
104976,LKA,20200206
99531,KWT,20220523
86888,ISL,20220330
143908,PRY,20200605
81711,IDN,20220607
160091,SOM,20210827
128798,NGA,20220213
79611,HTI,20220525
184939,URY,20201106
152018,SAU,20220706
110779,MAC,20210816
149415,RUS,20210308
142308,PRI,20211027
72656,GTM,20200907
71228,GRD,20220802
139724,PNG,20200625
120729,MOZ,20200321
125908,MYS,20221030
104101,LIE,20200807
148473,ROU,20210622
115088,MDG,20211125
106325,LSO,20201126
159326,SMR,20220605
72867,GTM,20210401
126135,NAM,20200811
138818,PHL,20201110
160852,SRB,20201118
105322,LKA,20210113
77199,HND,20210727
73042,GTM,20210918
97945,KOR,20201217
65701,GEO,20210408
97467,KIR,20220626
132415,NPL,20200627
190193,VNM,20201101
156398,SLE,20200313
76556,HKG,20220901
88578,ITA,20210205
82784,IND,20220709
181938,TZA,20210328
107612,LTU,20210726
170955,TCD,20220905
101944,LBR,20200608
110990,MAC,20220313
90292,JAM,20221028
144665,PRY,20220619
178031,TTO,20211224
180236,TUR,20220415
128962,NGA,20220725
181594,TZA,20200420
96113,KHM,20210811
115786,MEX,20210105
190408,VNM,20210601
149112,RUS,20200513
177690,TTO,20210126
162204,SSD,20210902
149261,RUS,20201008
195417,ZWE,20201029
189380,VIR,20210707
181818,TZA,20201128
164986,SVN,20200922
68379,GIN,20220928
72474,GTM,20200317
117661,MLT,20200621
177164,TON,20220625
114662,MDG,20201002
97471,KIR,20220630
156516,SLE,20200709
105286,LKA,20201208
120057,MNG,20210325
153887,SEN,20211214
155909,SLB,20210915
182071,TZA,20210808
175020,TKM,20220524
192466,YEM,20210505
156396,SLE,20200311
152369,SDN,20200828
142549,PRI,20220624
116175,MEX,20220116
64681,GBR,20210418
144461,PRY,20211128
133346,NZL,20200216
125715,MYS,20220425
103661,LBY,20220404
178556,TUN,20200729
139895,PNG,20201212
184640,UKR,20221113
132368,OMN,20200120
166460,SWE,20211106
78375,HRV,20211123
124376,MWI,20210727
71602,GRL,20200921
180375,TUR,20220830
142090,PRI,20210325
141645,POL,20221017
87899,ISR,20220202
84787,IRN,20220402
127237,NER,20201008
176622,TON,20210112
159051,SMR,20210904
188432,VEN,20211003
101799,LBR,20200116
72393,GRL,20221106
186490,USA,20220301
66048,GEO,20220316
110274,MAC,20200403
64089,GAB,20220728
194661,ZMB,20210816
165407,SVN,20211108
196092,ZWE,20220903
168456,SYC,20210723
124059,MWI,20200920
168181,SYC,20201027
63964,GAB,20220329
180861,TWN,20210308
163632,SUR,20221008
92514,KAZ,20200512
189719,VIR,20220606
152624,SDN,20210510
166913,SWZ,20200409
172760,THA,20211107
71417,GRL,20200324
171669,TGO,20211007
71295,GRD,20221008
90497,JOR,20200901
182036,TZA,20210704
165843,SWE,20200308
86550,ISL,20210430
92628,KAZ,20200830
105602,LKA,20211015
64867,GBR,20211018
62832,FRO,20220131
128782,NGA,20220128
71892,GRL,20210703
133001,NPL,20220119
113475,MDA,20200502
103994,LIE,20200423
169239,SYR,20201030
124562,MWI,20220124
193762,ZAF,20220104
161414,SRB,20220531
151139,SAU,20200229
153923,SEN,20220118
143345,PRT,20211002
66655,GHA,20201217
165899,SWE,20200502
115607,MEX,20200712
164776,SVN,20200228
91595,JPN,20201008
115546,MEX,20200513
106400,LSO,20210209
176742,TON,20210510
190068,VNM,20200630
138727,PHL,20200812
82048,IND,20200708
162501,SSD,20220615
77708,HRV,20200122
158612,SMR,20200703
193045,ZAF,20200129
98138,KOR,20210624
87885,ISR,20220119
157854,SLV,20210414
118766,MMR,20200812
103403,LBY,20210722
80338,HUN,20210717
174341,TKM,20200716
123449,MUS,20211123
163165,SUR,20210701
180293,TUR,20220609
123771,MUS,20221004
80032,HUN,20200915
72760,GTM,20201217
188820,VEN,20221023
117308,MLI,20220413
162698,SUR,20200401
152343,SDN,20200802
72031,GRL,20211116
78630,HRV,20220808
175638,TLS,20210317
67786,GIN,20210304
145148,PSE,20201207
128177,NGA,20200617
106296,LSO,20201028
178678,TUR,20200105
111024,MAC,20220416
122856,MUS,20200423
70742,GRD,20210403
188943,VIR,20200502
62677,FRO,20210830
136747,PAN,20201129
139866,PNG,20201113
170789,TCD,20220323
144118,PRY,20201227
108203,LUX,20200429
126114,NAM,20200721
188253,VEN,20210412
190728,VNM,20220409
118255,MLT,20220129
71764,GRL,20210227
144547,PRY,20220222
109701,LVA,20210705
115376,MDG,20220902
172746,THA,20211024
63245,GAB,20200427
190903,VNM,20220926
154092,SEN,20220701
168119,SYC,20200826
155010,SGP,20220205
66056,GEO,20220324
84752,IRN,20220226
114958,MDG,20210719
135586,PAK,20200730
83237,IRL,20201122
111842,MAR,20210816
151193,SAU,20200423
171081,TGO,20200301
144421,PRY,20211020
89445,JAM,20200726
129110,NIC,20200219
175148,TKM,20220930
145036,PSE,20200819
184994,URY,20201229
79045,HTI,20201110
187101,UZB,20201216
175775,TLS,20210731
102238,LBR,20210325
76709,HND,20200408
195579,ZWE,20210409
76390,HKG,20220319
128231,NGA,20200808
186513,USA,20220323
159296,SMR,20220507
171007,TCD,20221027
153847,SEN,20211106
125948,NAM,20200124
102481,LBR,20211119
126918,NAM,20220925
86036,IRQ,20221005
70073,GRC,20210703
78991,HTI,20200918
81520,IDN,20211203
120724,MOZ,20200316
126550,NAM,20210922
100379,LAO,20211107
114121,MDA,20220123
170139,TCD,20200620
98822,KWT,20200622
114888,MDG,20210512
190495,VNM,20210825
90679,JOR,20210224
134903,OMN,20210716
103102,LBY,20200929
188231,VEN,20210322
173739,TJK,20210826
149792,RUS,20220309
89149,ITA,20220820
67813,GIN,20210331
190937,VNM,20221029
117829,MLT,20201206
191038,VUT,20200417
131013,NLD,20220524
98245,KWT,20200207
183920,UKR,20201202
110682,MAC,20210513
158200,SLV,20220317
157183,SLE,20220502
156631,SLE,20201101
94537,KGZ,20200212
182367,TZA,20220526
120807,MOZ,20200607
132018,NOR,20220415
107180,LTU,20200526
174763,TKM,20210910
131748,NOR,20210724
113266,MCO,20220809
150541,RWA,20210517
85987,IRQ,20220819
184168,UKR,20210801
63308,GAB,20200628
106693,LSO,20211119
101609,LBN,20220505
183544,UGA,20221005
189809,YEM,20200111
172280,THA,20200725
186290,USA,20210816
100362,LAO,20211021
64196,GAB,20221114
76462,HKG,20220530
104988,LKA,20200218
171345,TGO,20201118
88712,ITA,20210616
143775,PRY,20200114
108009,LTU,20220817
77891,HRV,20200805
188825,VEN,20221028
141141,POL,20210609
131044,NLD,20220624
91470,JPN,20200607
113944,MDA,20210803
186195,USA,20210516
168867,SYC,20220902
133219,NPL,20220823
134143,NZL,20220413
155914,SLB,20210920
177102,TON,20220425
141302,POL,20211115
173787,TKM,20200202
130198,NLD,20200325
138276,PER,20220404
144254,PRY,20210509
92665,KAZ,20201005
99493,KWT,20220415
126275,NAM,20201227
175462,TLS,20200924
70472,GRC,20220726
80566,HUN,20220228
101455,LBN,20211205
188153,VEN,20210105
152627,SDN,20210513
135056,OMN,20211214
157842,SLV,20210403
110070,LVA,20220707
101727,LBN,20220831
110805,MAC,20210911
72399,GRL,20221112
134501,OMN,20200614
89526,JAM,20201014
114953,MDG,20210714
150437,RWA,20210206
140764,POL,20200606
113646,MDA,20201016
176975,TON,20211222
100136,LAO,20210314
105872,LKA,20220705
79278,HTI,20210630
68398,GIN,20221016
126339,NAM,20210301
121085,MOZ,20210303
189101,VIR,20201006
132533,NPL,20201019
111683,MAR,20210314
194551,ZMB,20210428
162413,SSD,20220319
137205,PAN,20220221
86399,ISL,20201203
82760,IND,20220615
131709,NOR,20210617
131204,NOR,20200114
191365,VUT,20210307
77537,HND,20220622
136044,PAK,20211022
165463,SVN,20220101
133418,NZL,20200428
154479,SGP,20200903
188247,VEN,20210406
92994,KAZ,20210823
137597,PER,20200605
99387,KWT,20220102
157068,SLE,20220107
82186,IND,20201123
122074,MRT,20210114
117271,MLI,20220307
131233,NOR,20200302
113698,MDA,20201205
71833,GRL,20210506
121722,MRT,20200205
187347,UZB,20210811
161492,SRB,20220815
73634,GUM,20200706
85986,IRQ,20220818
103037,LBY,20200726
146477,QAT,20210816
122681,MRT,20220906
176891,TON,20211002
160411,SOM,20220709
161081,SRB,20210703
63843,GAB,20211201
137071,PAN,20211014
148310,ROU,20210110
131264,NOR,20200402
182627,UGA,20200409
166283,SWE,20210512
108873,LUX,20220217
170140,TCD,20200621
187401,UZB,20211001
189080,VIR,20200915
82001,IND,20200523
100837,LBN,20200729
99992,LAO,20201024
161588,SSD,20200103
77843,HRV,20200619
189973,VNM,20200329
65550,GEO,20201113
62751,FRO,20211112
163436,SUR,20220326
73782,GUM,20201130
86191,ISL,20200509
71070,GRD,20220220
88052,ISR,20220704
149878,RUS,20220604
138200,PER,20220118
138617,PHL,20200426
183385,UGA,20220427
86022,IRQ,20220922
121292,MOZ,20210919
165562,SVN,20220408
159801,SOM,20201115
86149,ISL,20200330
103496,LBY,20211022
104474,LIE,20210808
155492,SLB,20200729
114931,MDG,20221101
114696,MDG,20201105
136489,PAN,20200319
172191,THA,20200430
176571,TON,20201122
87571,ISR,20210321
195610,ZWE,20210510
118499,MLT,20220925
172089,THA,20200117
185525,URY,20220606
120425,MNG,20220321
158444,SLV,20221114
188986,VIR,20200614
194988,ZMB,20220702
186700,USA,20221024
193269,ZAF,20200905
74338,GUM,20220601
138045,PER,20210818
172004,TGO,20220907
101821,LBR,20200207
93158,KAZ,20220131
102210,LBR,20210225
144725,PRY,20220817
67958,GIN,20210819
123238,MUS,20210502
172762,THA,20211109
179504,TUR,20200427
134156,NZL,20220426
195935,ZWE,20220330
62255,FRO,20200715
98919,KWT,20200925
179342,TUN,20220913
158626,SMR,20200717
99174,KWT,20210529
136422,PAK,20221102
133579,NZL,20201006
127181,NER,20200815
157610,SLV,20200817
138349,PER,20220614
74961,HKG,20200122
81556,IDN,20220108
70061,GRD,20200125
143252,PRY,20200120
178484,TUN,20200519
78232,HRV,20210707
128954,NGA,20220717
145583,PSE,20220209
76756,HND,20200523
92287,JPN,20220814
155688,SLB,20210209
110331,MAC,20200530
109833,LVA,20211113
183938,UKR,20201219
148660,ROU,20211224
136843,PAN,20210303
99091,KWT,20210310
90599,JOR,20201209
146422,QAT,20210624
113307,MCO,20220919
73108,GTM,20211120
125321,MYS,20210406
150483,SAU,20200122
177158,TON,20220619
109336,LVA,20200708
100287,LAO,20210809
174990,TKM,20220425
98936,KWT,20201011
176205,TLS,20220930
131561,NOR,20210122
86414,ISL,20201217
79548,HTI,20220324
66526,GHA,20200813
108051,LTU,20220927
66349,GHA,20200221
153202,SEN,20200208
187930,VEN,20200601
157578,SLV,20200716
67360,GHA,20221108
169195,SYR,20200916
126588,NAM,20211030
101971,LBR,20200704
73542,GUM,20200406
128182,NGA,20200622
83771,IRL,20220501
109124,LUX,20221020
76578,HKG,20220923
189173,VIR,20201217
97002,KIR,20210325
93623,KEN,20200629
108938,LUX,20220422
64589,GBR,20210120
140701,POL,20200405
92031,JPN,20211211
146861,QAT,20220825
107421,LTU,20210120
78464,HRV,20220220
67892,GIN,20210615
75404,GUY,20220601
107264,LTU,20200817
190014,VNM,20200508
156197,SLB,20220625
158989,SMR,20210707
