country_date_id,cases,death
81272,1527524,41242
42645,541036,6553
10224,580507,7736
31205,1341268,24983
12266,1177909,25360
47881,11757,157
32885,55,0
6139,890112,2302
150562,27245,360
180382,16797750,100840
42960,1044385,8754
59351,23,0
21855,30680,579
12610,4414255,32228
11937,165880,10211
17247,83264,329
83293,172726,2608
23465,59582,2151
74193,21118,274
91164,1698316,14068
26220,57102,326
9254,2649152,17881
109569,84258,1593
181093,16347,846
64014,47608,304
86404,5496,27
166684,2510930,19049
191673,7,1
3195,103131,1917
193439,1502367,48940
128750,239019,3027
2198,0,0
110204,2,0
127870,9031,310
119918,362,0
112933,3290,33
52623,0,0
111125,787,6
156843,4147,79
194100,0,0
163199,25614,657
92928,466125,7666
179662,315845,8062
10159,475053,6353
97439,3098,13
131182,8521599,22846
155282,2080341,1668
125401,711006,4637
136933,378828,6377
133892,2914,28
122128,17365,442
142053,98428,1930
46644,2378883,67696
9506,5387830,20980
72900,228871,7578
151620,463703,7537
80048,27309,781
137770,948081,88703
182321,33815,800
50509,1,0
5869,641049,1839
1548,57898,2546
49416,0,0
119142,0,0
1559,59745,2625
178450,822,37
100649,211271,757
102858,0,0
141622,6273317,117456
12146,1003746,24406
150962,131270,1460
160181,23016,1327
158071,117722,3721
99434,607952,2524
92665,141844,2106
127586,5932,201
125519,2390687,27921
123258,1322,17
45651,1639248,29479
144309,424998,13017
15325,789080,12376
159100,5497,91
31334,1590781,27489
41685,55471,392
35964,87129,823
6157,894779,2302
168829,45429,168
163478,79393,1328
40962,0,0
113781,178540,3823
64908,10021497,172609
186115,28761976,511718
17550,0,0
39553,2027746,51747
15398,1280317,21162
171839,36911,272
98920,103199,597
183438,166809,3614
176523,0,0
121069,50691,547
9937,232636,3190
3568,61705,1223
128677,209298,2837
127335,3969,135
99202,349923,1919
3154,103131,1917
150957,130952,1459
15186,522453,7781
170065,10,0
79650,33468,841
125910,4905877,36478
15155,485965,6967
116104,3826786,289734
188732,534906,5761
145802,702591,5706
19417,108298,3878
134126,610687,365
97872,24422,427
171354,2904,64
56007,813412,32225
70548,4975067,33200
110631,48,0
106420,10491,292
100183,757,0
190290,1985,35
194931,320099,3982
46464,240986,9289
39281,12930,509
166669,2507948,18977
81419,4026837,129293
127755,8756,307
42727,568860,7343
14724,21128,387
82325,13358805,169275
25846,3404,37
42041,0,0
153459,15418,317
27508,234582,225
171079,0,0
114646,15925,216
77949,16827,284
195381,7725,227
190608,1428428,28081
130928,6446603,21582
121480,225210,2200
110616,48,0
12440,3460301,29778
54159,266350,15268
27323,141531,218
25125,27819996,641096
155115,1247671,1367
39917,5219633,130140
22516,194,9
168552,22150,119
36760,109666,1853
14835,0,0
189828,23095,123
27852,364,0
176759,0,0
181084,16305,846
153188,0,0
84542,3979727,91785
121402,193371,2031
115552,54346,5666
152826,42056,3114
10336,790962,9627
41126,2373,23
1769,156812,7299
89806,50757,1131
65835,496376,6532
166795,2588441,20225
6933,4535473,95904
9921,230455,3141
1427,50678,2074
179907,5220549,46970
165474,498506,5666
101568,1090208,10272
158910,5046,88
179298,1128693,29041
185894,4414847,151460
162314,12904,133
154613,58929,29
26023,5183,51
120067,10218,12
87686,846134,6438
65681,277218,3691
41911,62326,410
76142,11956,212
9754,35426,519
91942,1648920,16851
28596,62430,21
137431,987613,8502
3404,5396,161
169953,57280,3163
127531,5596,195
121636,230001,2219
157292,7743,126
124395,57896,1955
102081,1384,82
149431,4424595,94231
191471,4,1
72912,241117,7872
60630,51499,653
146712,361283,677
108086,1268010,9391
15813,2016145,29336
175437,27,0
77880,4792,133
51421,631040,4383
159761,3745,99
39429,835339,26196
5268,46147,155
124093,5885,183
177199,12539,12
6498,7134,353
60834,64634,862
113650,67958,1617
299,4334,34
17273,87432,341
55259,6576,35
40156,6293130,141406
138531,0,0
106040,0,0
92653,138982,2043
178240,169180,4038
38832,18970,354
96355,135812,3055
183723,21245,623
51490,646209,4384
130435,419412,8043
124564,84105,2537
3138,103131,1917
107699,373958,5500
91722,412707,6804
106992,34206,704
2705,40906,969
79839,9,0
12497,3943831,31079
110717,52,0
3981,268008,3410
145589,618527,5296
25222,30791220,665854
57279,121657,1158
588,11405,109
149182,787890,12726
173929,17786,125
127112,973,65
32104,368695,5970
80582,1819264,44831
1646,143439,6357
72482,24,1
124738,86823,2651
7641,26373,770
7735,27987,908
99444,618121,2535
81207,1037993,29331
107332,10249,116
160902,349238,3405
106720,23478,665
158849,3494,72
104112,98,1
82632,42339611,504062
1682,152960,7101
126160,8323,87
112735,2019,26
112661,767,3
35854,82393,799
10148,455044,6031
126936,169253,4080
105575,504491,12125
73801,7193,119
67903,23692,168
176640,0,0
130618,1538589,17245
12613,4425201,32263
63762,26638,170
179437,0,0
102156,1800,83
93061,1017181,17078
184110,2270602,53117
188569,508968,5572
10869,536,1
8870,427881,9986
21088,994037,7118
19869,372139,15519
14940,20065,298
884,35189,212
71720,30,0
72044,1332,0
87862,1371000,8243
113937,258852,6247
52109,0,0
141839,4255,180
33165,566440,15774
154334,4427,10
54686,515645,24798
107170,1466,42
76976,117588,3046
192629,9412,1787
28035,1202,1
761,26166,181
155616,17,0
100863,733,25
47838,11628,155
114139,477419,10866
90178,143865,3155
62231,187,0
153673,40925,1128
182765,1848,19
166426,1153655,14868
69624,2726,151
5054,37901,151
174002,17786,125
161838,2578,49
92513,5207,32
27142,12823,83
139158,2643494,39232
165238,253140,4370
99424,578819,2510
3840,169462,2685
185926,5978678,181842
189747,20960,118
163288,49019,1092
86779,19547,36
7751,28237,908
112045,1161506,16009
57728,581560,2591
196099,256870,5596
88543,0,0
41718,55881,401
177454,117,8
163153,19748,454
12064,737115,21634
40153,6293130,141406
30998,232095,10140
9876,202088,2210
95661,124,0
155878,20,0
23154,16722,141
178950,642788,22609
115705,851227,86167
53740,3659,276
49424,0,0
15138,449760,6416
3085,102301,1912
14279,13407,165
128051,0,0
6645,765002,20288
177560,4026,65
114949,42392,928
78489,1081336,15410
139831,549,7
17760,546896,1466
193503,1572985,54066
77568,436210,10931
17441,199093,737
77002,133507,3348
195562,36717,1516
155061,1067157,1246
115817,1886245,161240
39510,1444646,39356
103630,497279,6288
94429,338161,5674
77207,303387,8014
183720,20148,588
62793,5115,13
16364,404846,16444
127834,9031,310
66678,55461,336
160936,409841,4139
130238,40571,4987
64482,561815,59422
14583,20751,375
166185,588062,12115
128527,166061,2067
53382,819886,35160
114491,121,0
187742,243784,1637
12783,2,0
116208,5366405,314598
47770,11434,151
71163,16918,222
58750,475321,7515
100238,2076,3
70650,127,0
146734,363828,677
105685,588300,15037
94607,612,7
39462,1083321,31515
124254,88099,2683
77264,365994,9777
43759,68264,878
34747,687037,4674
173406,9895,77
83838,1614631,7536
5909,699381,1994
79474,27000,780
32483,1135363,11793
142022,87381,1703
127609,6065,204
141582,6128006,116798
27770,155,0
69062,9888,332
189562,0,0
8815,337490,6698
847,34051,212
136454,0,0
187843,0,0
76524,1353994,9503
16024,2627,159
1205,7655,177
89970,92127,2450
132968,825603,11572
113215,12672,57
68611,64,3
194847,309502,3937
119969,920160,2108
169597,38365,2382
136326,1551871,30474
76454,1210396,9370
50197,2803857,4687
64657,4325315,152370
168856,45852,168
11078,467,7
3502,21904,532
193939,3993444,101764
185033,44812,481
159916,8713,327
118198,39865,468
116774,3633,137
112478,103,4
13732,27782,163
119846,301,0
116337,5956732,325576
95506,205998,2991
178536,1231,50
21208,0,0
124269,33902,1134
32332,709536,10778
47814,11601,155
101217,497854,6703
50675,84488,1409
55032,1039,1
149464,4699988,106108
115204,63928,1380
24117,904126,21905
61456,4252919,91737
44704,114999,508
133502,1555,23
69115,9980,341
97050,0,0
86627,6675,30
188847,0,0
180455,5,0
63801,34281,219
129854,13877,223
136000,1197887,26580
92731,182657,2542
27805,271,0
186679,94676820,1047181
179185,1038668,28509
89356,396,7
144447,461624,16278
85243,197085,6283
166351,1094287,14646
21135,994037,7118
111484,65453,1216
140814,43065,1671
100250,2300,3
41733,55906,401
1148,40,1
11954,392258,11308
13313,10183,119
8538,8717,120
48596,30,0
41931,62356,410
83315,204397,3687
67416,0,0
11147,5764,8
188630,522042,5701
171990,38386,282
26719,145,3
186048,18949159,334633
106251,1327,33
190376,2942,35
194995,326794,4008
114896,40519,783
88991,13645834,157442
49427,0,0
53802,56809,2278
137422,986866,8497
192525,6924,1361
128968,63561,4980
97618,11,0
120645,984614,2131
51973,117622,3105
85440,695489,13406
157994,94060,2918
157886,71330,2182
75018,16014,355
62512,661,1
18631,19035,453
150727,100136,1338
37618,38553,891
170596,5021,174
106394,8969,178
132864,770759,10858
28566,62200,21
134661,121129,1360
122224,19959,472
29372,262652,2614
21863,31033,586
92066,1811255,18415
145810,702768,5707
53300,529174,33484
70635,85,0
73388,1080712,19272
164870,1473,108
132334,9,0
41049,326,2
124971,6071,103
29556,325850,2777
10140,436257,5760
43616,207322,1372
38267,683,22
162131,10812,115
133489,1540,23
107180,1571,51
175262,0,0
164031,2570582,20193
154045,86045,1966
68004,30434,379
82540,34377113,461389
37587,30863,779
135934,969476,22520
15197,529687,7950
12898,1378,26
118170,37854,462
142959,69663,1925
34129,89404,4634
116451,7108686,330353
73619,222,5
108205,3802,92
98918,101851,592
159074,5428,91
181732,509,21
159516,0,0
103600,438303,6035
103303,170558,2873
89150,21650468,174722
104840,18678,86
20691,439828,3385
133455,1504,23
34629,114261,4636
171488,11947,116
123027,395,10
99385,417135,2468
126719,157358,4014
13137,5434,70
184346,4042152,105791
102042,1311,82
99780,6,0
67018,130920,1209
80199,432925,15058
183625,0,0
176995,1,0
15242,549184,8441
120601,981963,2130
14659,20899,384
16610,737233,30657
97997,80524,1464
177791,12105,189
180470,18,0
124098,5904,184
61715,7330086,116356
186887,3028,13
76644,0,0
38086,92852,1442
152966,62034,4925
21351,48,2
192071,1,0
159983,14486,753
148826,2910392,65691
1020,42970,228
85461,793892,14007
6561,100166,1845
10712,15,1
91299,1746997,14122
66356,0,0
14140,7051,86
58883,493708,7572
149108,198676,1827
17032,1136,6
8493,0,0
54167,272491,15582
50348,3229666,6639
114176,509834,11378
125764,4526298,35712
46181,4113902,41142
5719,336142,956
58775,489255,7538
56332,4693540,82470
24636,5524593,159680
157977,90129,2781
72928,254417,8165
170695,5703,181
90317,1,0
28894,7835,27
195837,199404,4828
195848,214214,5017
11565,49063,38
135139,384818,4249
85565,1345904,17186
16197,114435,2649
29589,326127,2787
70260,1134713,20636
102921,10,0
52649,17,0
71071,13532,214
121627,229836,2218
31132,897914,22305
93871,105467,1853
15229,543024,8342
120440,919625,2108
151931,751717,9055
114518,238,0
9998,298522,4107
76882,72306,2206
51329,579743,4376
14584,20751,375
6225,930475,2309
19646,205785,9689
143169,828857,16931
7996,40774,970
149318,2354934,41173
94412,337912,5673
21100,994037,7118
195505,31646,1075
45546,917359,14973
70341,2776192,26893
195518,34552,1326
80624,1895677,46133
11051,3262,6
49947,294152,2535
156929,6355,121
122148,17796,449
54169,273795,15654
6107,877406,2299
7015,5241394,114518
9825,56444,740
181666,509,21
171256,1275,27
193321,716759,19008
176989,1,0
8925,565625,11781
17825,582694,1485
169031,19,2
46981,8000122,115649
69560,99,1
170534,4964,174
86701,11632,33
20611,366305,2612
129173,10,2
69358,12002,365
143236,862926,17061
85376,592528,12791
11175,9408,38
95688,129,0
61889,28229588,143772
15642,1951658,29122
183203,125920,3209
72995,373047,10483
26380,98277,525
18827,33211,777
162073,10583,115
103632,497958,6299
195275,314,4
69614,2620,143
176795,0,0
145574,524716,5098
169395,19164,1288
63120,34658,28
74896,7067,170
10783,345,1
6680,1195276,32052
90354,389,7
112064,1162686,16055
104083,87,1
40394,3901,146
31273,1429610,26540
88745,4289528,127874
6207,909815,2305
9208,1359957,16978
124436,61453,2269
96378,136240,3056
77310,376873,10350
3175,103131,1917
129153,5,1
187648,239028,1637
149926,18234870,374259
94692,11444,149
171673,25788,236
75136,28234,692
137583,111698,15583
33753,4065878,58757
139312,3668268,57066
12361,1749469,26966
85118,1539,82
152645,36620,2754
165750,1199381,6833
98390,2665077,7783
29141,75388,1202
138909,535521,11110
8942,605223,12332
107463,200366,3291
104870,19111,86
63986,47594,303
48879,193,0
4919,15326,130
81830,6435719,158143
22922,5748,106
45300,9196,319
81751,6138346,156859
148517,1084226,34300
45715,1668277,30311
42464,222544,3018
97457,3215,13
89006,14719394,159537
47485,5367,59
27694,62,0
104288,2603,54
101233,524241,7224
59990,0,0
146495,233280,602
180262,15044921,98854
49346,15747,74
183930,908839,15528
89579,11063,261
26374,96781,514
118483,114228,802
3488,17948,462
115170,62844,1335
173536,13714,91
919,39057,216
167801,73358,1422
139960,914,9
96921,0,0
140780,32227,1359
131753,137127,799
130311,51093,6137
100412,84503,224
32506,1422932,12303
2243,26,2
1989,182033,7717
4459,907,52
8935,590036,12132
160973,531558,4810
146650,334543,641
184718,386,4
124803,87946,2680
170541,4967,174
38019,91928,1390
168435,15857,57
15503,1572948,27928
27034,282,3
66943,126146,1139
23024,11850,124
82710,43065496,523654
182419,37510,841
23975,538647,19188
97060,2,0
182932,39735,327
29517,324154,2753
7479,4559,18
113192,12186,57
113180,12071,57
101578,1093267,10319
85325,501733,11380
12962,2267,40
6246,964521,2324
25716,239,7
81141,506302,16111
86678,10956,33
171536,13432,125
155137,1325623,1394
126549,127000,3472
152852,46037,3298
104056,83,1
50763,130603,2267
142849,34351,1474
10041,333864,4907
33877,4793902,61813
449,8376,78
178960,668051,23647
169807,55853,3150
172831,2331414,21938
30512,14649,113
167110,5780,116
186224,33576643,595862
142796,18091,599
188196,133927,1292
147966,0,0
6526,25987,735
164197,771363,12353
188406,342148,4133
189122,1351,21
45466,391945,4330
30900,115110,8948
20868,708931,5724
13279,8244,107
79940,4079,568
49211,13116,63
13398,24833,161
129684,9283,200
120881,2991,19
164157,744982,11357
84593,5493591,118508
70096,471894,12882
22258,0,0
99508,631409,2555
167577,67935,1365
57479,205096,1610
143816,0,0
59263,33527,556
101831,0,0
56852,10,0
173625,13714,91
156658,2410,74
19161,1285,48
88509,1601554,55576
19818,313185,13741
5528,62704,357
117754,2814,23
144475,463650,16500
126345,40030,438
32232,625367,10412
65150,23212565,203284
143037,325071,5041
87865,1383932,8243
57341,130941,1269
28425,59614,21
125559,2608979,30195
12074,757696,21956
120705,0,0
21566,12280,315
36126,2077,64
189960,61,0
157767,51437,1498
146419,220930,583
133995,9823,36
3599,84212,1446
188912,30,0
14420,14341,187
90088,129133,2921
169414,21584,1483
1274,36122,1250
162705,10,1
36046,0,0
171406,4324,74
138891,504084,9978
12561,4177440,31835
145551,471414,4954
1502,55775,2446
102764,7656,294
77832,2247,106
85239,180133,5954
161397,2012597,16046
151302,284226,3055
80375,811121,30052
110539,46,0
74977,11149,255
86741,14255,34
57290,125126,1201
127541,5637,195
24701,7703971,195541
15751,1994433,29225
11050,3154,6
12678,4553333,32690
82735,43136371,524413
48937,1638,4
96612,0,0
8817,342155,6901
134030,13719,44
184844,1300,37
65062,21933206,196635
36600,82064,1334
107189,1618,55
7073,5307159,116250
46563,1106789,17602
190090,401,0
125488,2067327,22743
78558,1135128,15973
5791,502791,1561
163283,48670,1074
87332,66631,520
68376,37652,449
195346,5643,150
126131,2802,16
75324,63147,1225
160251,26067,1335
162722,10,1
9584,15,1
52914,187230,13288
40534,4272,147
21545,12008,306
4896,15153,130
163739,5,0
81882,0,0
100409,80722,210
122345,36271,782
170533,4959,174
99020,150584,934
58189,116769,1806
194168,40,2
37203,1169,50
22315,83,5
66136,1658240,16835
63592,19550,118
16660,1042954,34591
179061,719586,25432
142072,101327,2059
87758,1228129,7541
169796,55807,3150
158112,121530,3809
163886,2337,29
55254,6559,35
116521,0,0
23072,13488,131
20238,22973,131
36693,104348,1731
15904,0,0
11908,94306,9927
110267,33,0
23823,448213,17013
13430,24897,161
153111,63228,4961
194749,209918,3664
8247,5416980,6787
48652,72,0
64995,18546205,186746
15970,675,29
4982,20549,134
29530,325181,2763
63554,13884,76
152987,62117,4931
15942,52,2
125443,1183110,9855
93219,1393820,19012
69374,12028,368
33322,1252808,27318
138324,3575291,213098
68743,3702,122
173322,6551,55
111647,475589,8408
127042,27,3
289,4167,32
129462,4992,169
134695,128143,1490
166864,0,0
121054,40260,403
120168,139284,605
144388,459524,16120
36347,24752,443
80871,2,0
58321,242028,3370
10413,792758,9713
143873,333,10
164898,1558,109
35982,87490,826
105293,34121,154
41517,34407,300
121187,71279,840
79921,3876,526
75856,5220,105
126704,157034,4002
89742,46922,820
16550,608499,24309
44379,2130,25
14932,12425,199
191345,1,0
144968,489,3
72053,1663,0
69227,11939,365
68258,36764,442
15555,1589947,28097
172779,2094886,20645
155652,17,0
129351,4225,153
9112,754134,13601
181749,509,21
145164,127376,1226
61908,28663293,144904
27839,346,0
89855,65734,1483
173331,6967,57
184106,2260899,52573
119336,559314,19322
106867,33134,697
10448,793335,9717
19184,2158,117
164292,780305,12548
149095,80949,747
101487,740814,9193
1328,38901,1430
23372,520,32
36075,2,0
162032,9890,106
103879,507051,6437
110780,63,0
126603,129041,3564
121670,230219,2222
70574,5188890,33750
60732,60509,752
48052,15527,189
101008,29987,307
14888,39,5
30855,0,0
142001,73658,1456
1513,55985,2459
130520,981663,13998
24869,17312179,484612
12601,4381331,32118
146204,137415,236
154280,89,0
72156,11915,20
144186,164310,3256
164467,1985859,18225
36840,119544,1927
15261,577241,8738
64395,293239,56968
21083,994037,7118
69030,9318,277
34211,92610,4634
165708,1122495,6777
67488,2658,16
177746,7855,140
149804,17356036,357634
101634,1099148,10428
5795,510738,1571
127138,1082,68
187067,69754,594
22543,227,9
100164,51,0
79005,8766,229
156242,21544,153
139787,419,4
79999,4853,607
50074,391221,2716
182704,0,0
32125,452296,7873
150320,4940,33
144501,472673,16658
100772,0,0
176854,0,0
10647,0,0
38245,391,15
124443,61580,2282
88377,245032,35082
99987,23,0
55336,6792,45
159889,5013,144
178270,177824,4119
73358,997980,18860
49715,63331,764
161736,994,10
40177,6304317,141708
86348,3668,10
113488,5553,194
168186,152,0
83010,12547,444
24833,15158475,421715
146924,467574,684
93776,80102,1427
86883,178385,97
195932,245820,5438
146091,112092,178
118345,91032,693
162952,5324,117
87730,999110,6856
127282,1368,70
1753,156323,7284
44042,1110277,8530
6302,1017145,2341
170013,0,0
119439,613315,19434
18100,46,8
2014,183908,7736
12310,1261102,25675
17359,120495,439
65575,169649,1576
168673,39181,160
35571,57598,495
194138,0,0
56480,6294745,89405
7484,5687,35
7045,5274766,115737
148749,2816039,64685
106065,0,0
103044,3837,83
179515,133721,3641
115382,66640,1410
82145,7239389,110586
125140,15657,163
11714,267,0
12232,1119030,25230
108439,42845,421
185077,79923,776
6053,764493,2165
139198,2819341,45808
159548,0,0
110338,45,0
94230,322436,5629
53724,1450,94
37990,91082,1371
144487,465028,16596
95104,175009,2507
66336,24,0
72666,83664,3036
16955,0,0
82460,32474773,435110
75224,38261,1009
45284,8269,290
152112,817127,9361
162866,4582,93
162916,5203,111
54029,164871,9217
2637,29695,649
188681,524085,5722
112227,1264435,16273
23452,40509,1476
80959,25216,1520
24601,4720958,141508
4664,10352,106
87769,1282218,7761
82399,30082778,391981
7967,32120,915
2166,0,0
145754,672039,5664
92689,148037,2219
94985,96060,1619
86008,2458509,25348
54559,515645,24723
183608,0,0
149610,7037435,189319
183327,163307,3588
28994,24926,202
61006,68245,878
86777,19159,35
358,5079,46
87963,3974774,10555
183209,126321,3219
36547,80328,1313
162708,10,1
1310,38229,1406
162993,7300,139
1102,0,0
123496,68945,786
150010,20945428,380658
103710,501954,6430
105618,541073,13743
74996,13283,296
164610,2557640,20160
163525,80817,1359
70605,33,0
136,101,3
100524,0,0
83634,651476,5835
45687,1664649,30211
33098,473306,13070
22620,692,12
45508,594148,9882
49048,6233,42
90848,775782,10105
62828,17403,18
153973,85768,1962
153259,222,2
152549,30236,1876
143920,1308,13
57053,2941,64
54170,274404,15691
95147,179036,2614
70143,596383,13813
107192,1644,55
10683,5,1
179513,129491,3520
124452,61672,2288
176569,0,0
10784,361,1
69191,11572,347
16462,427873,18252
144730,714340,19448
111878,920374,13958
103196,99935,1459
42838,841343,8327
76542,1438891,9589
140757,23571,1061
88133,4655355,11687
136732,145309,2867
56631,12280345,106105
13186,7611,95
186054,20217256,350555
169778,55745,3146
160058,15251,797
93093,1054972,17845
188013,39564,329
141258,2909776,75689
23212,18019,148
99060,171994,969
59327,53853,754
20562,310445,2157
82147,7370468,112161
86962,190014,153
10517,816589,9838
83541,371301,5179
92686,147297,2219
3389,3906,107
1234,25719,488
133685,2267,27
93857,102792,1795
191533,4,1
168206,161,0
24702,7719324,195834
134334,1814890,2065
6370,1040133,2348
116041,3465171,265420
194224,1089,7
117821,9609,132
115894,2311172,213048
32777,4103959,14008
61406,3190701,76128
8749,70120,1198
814,33676,211
82012,216824,6088
23471,68281,2535
149408,4209850,85025
141720,51,2
81350,1989909,54662
22795,2553,33
125415,799790,5768
65354,589,9
143522,3689786,21545
104835,18571,86
112378,11,0
32571,3040668,13231
136093,1288761,28823
144280,364702,9498
109711,138041,2542
79252,15895,333
139788,424,4
32481,1111923,11748
11757,40956,5998
77407,391874,10512
16327,321104,12512
14396,13906,171
122876,332,10
4121,280298,3499
126432,55549,830
30061,5023,63
175838,19535,117
110418,46,0
64726,4494699,154233
1472,55174,2406
135731,462814,9557
17321,98573,366
4080,275838,3497
2409,5402,195
161905,3016,59
23417,10991,376
171667,25623,234
166586,2462952,17693
17271,87137,341
154221,88679,1968
115107,45794,980
36353,25087,443
11219,16356,38
1057,43291,232
115116,47295,996
106140,2,0
52891,169562,12692
29604,326329,2789
7496,6522,66
6635,640147,13482
175243,0,0
140482,44752,662
18074,1,0
188915,40,0
86067,2461484,25358
65974,936844,13860
42152,1744,12
69726,7684,235
17281,88820,347
136869,354085,6103
68326,37429,445
5118,41013,153
12691,4594338,32810
102880,0,0
67405,0,0
13675,27316,163
124981,6726,110
69216,11924,365
8399,10114810,14426
83638,672964,5890
5857,618148,1773
108443,43728,434
20167,1,0
12878,850,13
143277,956985,17307
85534,1201352,16375
137516,117,9
116770,3565,136
77172,262760,7005
159297,16624,115
102249,2061,85
8269,6286931,7516
113817,230241,4960
160629,4054,85
79141,12206,247
10983,1686,2
22128,68238,680
15775,2007335,29304
139437,3714770,60639
95892,383,0
50105,497201,2912
158548,580,41
127695,7405,275
178444,671,25
25289,33659879,677494
177142,11769,12
173492,13555,90
102885,0,0
43531,88445,476
23054,12711,129
189109,1328,20
158956,5090,90
179625,257032,6102
148932,3249108,66888
151977,764789,9135
4381,758,48
1365,40510,1503
154387,0,0
102890,0,0
13856,282,16
10934,761,2
89514,6704,116
72951,282713,8785
63105,34658,28
15317,780159,12149
188060,80404,671
106964,34040,702
169175,2504,100
103947,1,0
33205,673750,17547
129049,266043,3155
135340,397993,4628
135296,397231,4628
4638,9083,91
172065,39312,290
138730,157918,2600
25370,34731539,686963
121209,77205,884
170510,4948,174
102728,7504,294
111049,82,0
57950,117,3
57561,301608,2013
34495,105224,4636
104269,2495,52
107542,268080,4144
4423,855,52
163393,76876,1298
21775,18334,389
3076,101901,1909
58175,109534,1700
32432,862411,11181
8283,6948967,8097
56691,13203228,110394
7741,28030,908
172835,2361702,22000
57960,140,3
28124,2524,2
20071,397822,16108
12494,3915732,30997
134867,230219,2467
128373,80922,1236
110741,55,0
9345,4276334,19876
1759,156397,7290
126355,41546,477
81683,6048685,156396
89260,0,0
19382,77994,2209
135341,397993,4628
106627,14395,403
40233,6310332,141850
37738,57338,1091
160345,26485,1361
25456,0,0
15602,1935242,28974
187563,237045,1637
146670,352894,660
72697,101028,3515
19871,372139,15519
137552,19250,2418
64628,4170519,148108
107556,275570,4288
98010,86128,1550
95209,183712,2762
61049,12,1
84806,7213808,140919
138298,3561677,212761
130361,70140,6224
51668,10589,741
17260,85467,338
104900,19612,86
12041,689271,20675
166698,2515769,19093
41633,38453,351
10608,0,0
14490,16334,290
23128,15762,138
14252,13212,156
141325,3704040,86205
166680,2509366,19014
140019,9188,82
27889,440,0
36182,12592,313
88598,2868435,96974
53890,101340,5679
17027,811,5
191535,4,1
195375,7633,224
163729,0,0
106802,32707,697
55839,209465,23521
74434,58035,390
16539,559893,22839
125917,4929972,36495
72968,314302,9643
2677,37748,868
180412,16873793,101139
25930,4026,47
121656,230171,2221
50200,2853236,4830
157407,0,0
142944,60507,1843
65329,218,3
3512,26701,605
5737,391524,1221
44972,488189,1057
167626,69331,1391
156268,21544,153
22618,692,12
181543,0,0
64768,5233207,155229
148078,18429,1216
194794,228932,3691
140685,425,5
30406,14154,111
145145,94676,797
30353,11961,101
22699,2284,23
61422,3451894,81817
111163,793,6
151983,768079,9148
172287,3312,58
20080,398221,16119
193345,757144,20556
17233,79975,312
78875,958,27
169341,14611,961
53680,1,0
80895,1046,87
7862,29405,909
138948,631320,12848
70313,2289330,25260
125329,365829,1353
9275,3462110,18525
1135,8,0
184025,1509983,29835
80156,352703,11409
39040,24128,385
15777,2007870,29308
143467,2611886,19856
18831,33238,787
3971,261240,3362
10551,822278,9931
109686,136810,2496
44663,94754,392
148268,475362,11331
117917,23226,321
105118,2010,11
75389,64020,1228
176553,0,0
76324,13002,213
195347,5745,151
96363,136013,3055
3454,12073,353
7032,5263219,115379
91046,1570907,13682
29045,41710,616
175483,29,0
52214,1009044,35934
128217,39977,856
1649,144285,6477
175720,7764,17
39194,0,0
176339,0,0
104198,947,4
161451,2035878,16138
176586,0,0
154525,57911,28
155737,18,0
152797,40433,3099
116082,3758469,284477
76926,99124,2730
10141,439562,5800
164482,2190599,18663
20451,139908,1174
127627,6254,207
162269,12410,133
127452,5313,192
110956,79,0
48644,68,0
107584,279112,4385
27597,1,0
6515,16851,539
50446,3336258,7363
13573,26952,163
13852,207,11
33864,4722184,61577
19577,203658,9184
41393,19780,188
31674,4160497,43658
58885,493738,7572
175927,19833,122
41349,15483,148
134036,14057,48
47382,1124,3
2206,1,0
163449,79241,1325
118365,93572,713
176004,22789,129
118965,141783,3197
83122,26162,1763
31876,29817,1688
123928,63,3
55082,2566,7
184412,5195136,114872
26110,24769,223
129344,4146,151
182650,88,0
175636,203,0
172268,3220,58
24019,725459,20149
177607,5798,111
76061,11774,209
147115,0,0
16785,1169728,37246
190316,2482,35
2875,79871,1764
75218,37951,997
47481,5347,59
158370,201785,4224
131887,294754,1096
94166,256335,5348
167441,44234,1156
11461,41606,38
70708,148,1
129606,6243,189
102671,7455,294
137578,94933,13369
105754,654916,16374
38599,10678,144
110499,46,0
44613,73636,361
61921,28917357,145439
40769,8136,160
186268,34658321,607367
148428,1065254,28903
34448,101700,4636
66009,1295505,15174
50165,1713485,3738
100600,210158,757
11811,59711,9636
108057,1251328,9320
37387,11608,316
184666,0,0
1431,51595,2135
11543,47008,38
14191,11847,139
149186,811073,13249
80601,1854198,45510
76885,73840,2271
22477,180,9
128258,54588,1048
16417,421246,18008
8664,20873,848
79313,20389,569
97453,3204,13
191999,0,0
104047,83,1
101081,129455,1033
55134,3374,10
140294,36357,591
141396,5401615,108120
165317,261068,4433
86117,0,0
132006,1410051,2518
110658,49,0
104752,17230,84
54972,463,0
149344,3073923,55107
8655,19740,839
140733,14740,733
62215,187,0
57571,366089,2053
91169,1699197,14068
47256,34888963,151877
60924,67191,870
12653,4497199,32575
1531,56572,2495
151009,132386,1466
145641,656287,5655
121050,37108,356
7994,39615,966
24773,11294602,273335
178828,296343,10170
145596,636055,5425
33275,962321,22587
75725,1107,4
161768,2021,38
38239,11,1
629,14812,150
9361,4316435,19963
28257,2649,3
20544,290447,2002
166330,1088896,14619
107197,1687,58
9664,5246,61
65505,5866,36
166066,98451,5894
137715,805302,81761
67916,23999,174
110380,46,0
7262,9135308,128776
12040,686827,20620
